post_id,content,images
,"Cuộc Sống Có 2 Loại Người 😂
Một Người Đứng Từ Xa Chờ Em Về
Và Một Người Nuốt Nước Mắt Từng Đêm 🥴",[]
2860755220758105,"Công Ty CP Bánh Miền Trung cần tuyển:
01 Nhân viên Marketting.
PHỎNG VẤN ĐI LÀM NGAY
📌Địa điểm làm việc: 1063-1065 Nguyễn Tất Thành - Đà Nẵng
📌Thời gian làm việc: Từ thứ 2 – đến thứ 7 (Nghỉ CN)
⚠️⚠️Quyền lợi
✅Lương trao đổi khi phỏng vấn
✅Đầy đủ các chế độ lương, thưởng, BHXH, phép năm, …
✅Môi trường làm việc năng động, chuyên nghiệp
✅Cơ hội thăng tiến và phát triển nghề nghiệp cao
☎️Liên hệ Phòng Nhân sự: 0935999160 (zalo)
📩Gửi CV về Email: banhmientrung.tuyendung@gmail.com
🏢Hoặc nộp hồ sơ tại: 1063-1065 Nguyễn Tất Thành - Đà Nẵng",[]
,"Vẫn là màn ôm ôm quen thuộc
Ấm lòng ghê ó, mặc dù lúc đọc thư hơi mắc cừi nhưng vẫn thương nhao lắm nhó 🤭
#July",[]
2860452447455049,"ĐÀ NẴNG OPEN JOB PHP/ JAVA/ TESTER/ REACTJS 🤤🤤 WITH GOOD ENG
Lương hấp dẫn, cùng vô vàn benefit xịn
+14 tháng lương + 16M tiền thưởng cố định hằng năm + bonus dự án + 2 tháng thử việc full lương 🤑🤑🤑🤑
ib nhận job nhé ạ",[]
,"Người sinh ra nằm trên đống bạc
Kẻ phiêu bạt làm mãi chẳng đủ ăn",[]
2860310700802557,"Chào cả nhà, hiện tại em đang làm việc ở SG, có kế hoạch sẽ chuyển về ĐN trong năm nay và cần tìm công việc liên quan đến phân tích dữ liệu và nghiên cứu thị trường (Data Analyst/Business Intelligence), anh/chị nào đang cần tìm ứng viên hoặc biết công ty nào tuyển dụng vị trí này cho em xin thông tin dưới post với ạ, em sẽ chủ động liên hệ, em cảm ơn mn!",[]
,Tuyệt vời♥️🥰,[]
2859701310863496,"🔥 𝐍𝐚𝐧𝐨𝐛𝐲𝐭𝐞 𝐓𝐮𝐲𝐞̂̉𝐧 𝐃𝐮̣𝐧𝐠 ANDROID Developer
𝐶ℎ𝑢́𝑛𝑔 𝑡𝑜̂𝑖 đ𝑎𝑛𝑔 𝑡𝑖̀𝑚 𝑘𝑖𝑒̂́𝑚 𝑚𝑜̣̂𝑡 𝐴𝑛𝑑𝑟𝑜𝑖𝑑 𝐷𝑒𝑣𝑒𝑙𝑜𝑝𝑒𝑟 𝑙𝑒𝑣𝑒𝑙 𝐽𝑢𝑛𝑖𝑜𝑟/𝑀𝑖𝑑𝑑𝑙𝑒 𝑙𝑎̀𝑚 𝑣𝑖𝑒̣̂𝑐 𝑅𝑒𝑚𝑜𝑡𝑒 𝐹𝑢𝑙𝑙𝑡𝑖𝑚𝑒
🎯 𝐌𝐨̂ 𝐭𝐚̉ 𝐜𝐨̂𝐧𝐠 𝐯𝐢𝐞̣̂𝐜:
𝑇ℎ𝑎𝑚 𝑔𝑖𝑎 𝑐𝑎́𝑐 𝑑𝑢̛̣ 𝑎́𝑛 𝑝ℎ𝑎́𝑡 𝑡𝑟𝑖𝑒̂̉𝑛 𝑢̛́𝑛𝑔 𝑑𝑢̣𝑛𝑔 𝑡𝑟𝑒̂𝑛 ℎ𝑒̣̂ đ𝑖𝑒̂̀𝑢 ℎ𝑎̀𝑛ℎ 𝐴𝑁𝐷𝑅𝑂𝐼𝐷, 𝑏𝑎𝑜 𝑔𝑜̂̀𝑚:
• Phân tích và phát triển các ứng dụng trên nền tảng Android.
• Phối hợp với nhóm thiết kế để xác định các tính năng của ứng dụng.
• Đảm bảo chất lượng và hiệu suất của ứng dụng theo thông số kỹ thuật.
• Xác định các vấn đề tiềm ẩn và giải quyết các tắc nghẽn ứng dụng.
• Sửa lỗi ứng dụng trước khi phát hành chính thức.
• Thiết kế và triển khai các bản cập nhật ứng dụng.
👉 𝐁𝐞𝐧𝐞𝐟𝐢𝐭𝐬:
- Làm việc Remote Fulltime
- Thời gian làm việc linh hoạt (chỉ cần đảm bảo 40h/tuần)
- Lương up to 25M
- Review tăng lương định kỳ 2 lần/năm theo năng lực năm.
- Được tham gia các hoạt động team building, cắm trại hàng năm.
- Hưởng các chính sách ưu đãi mua hàng dành riêng cho nhân viên
- Môi trường làm việc trẻ trung, năng động, vui vẻ.
🎯 𝐗𝐞𝐦 𝐲𝐞̂𝐮 𝐜𝐚̂̀𝐮 𝐜𝐡𝐢 𝐭𝐢𝐞̂́𝐭 𝐨̛̉ 𝐉𝐨𝐛 𝐝𝐞𝐬𝐜𝐫𝐢𝐩𝐭𝐢𝐨𝐧:
https://drive.google.com/file/d/1-c1cD_A2IT_84C5S-az_QzPOgyuJx9K9/view
👉 𝐂𝐚́𝐜𝐡 𝐭𝐡𝐮̛́𝐜 𝐮̛́𝐧𝐠 𝐭𝐮𝐲𝐞̂̉𝐧:
Vui lòng gửi CV của bạn về email: 𝐡𝐫@𝐧𝐚𝐧𝐨𝐛𝐲𝐭𝐞𝐥𝐭𝐝.𝐜𝐨𝐦
#AndroidDev #NanobyteLtd #remotefulltime",[]
,"Đinh ca chúc Hiên nhi:
""A Tống, Á Hiên nhi, sinh nhật vui vẻ! Chúc mừng em đã đến với thế giới đầu ""2"", anh tin rằng khởi đầu mới này nhất định sẽ phi thường đặc sắc 💪 Thêm tuổi mới, chúc em mỗi phút giây đều tiếp tục được vây quanh bởi tiếng cười, chỉ cần là chuyện em muốn làm thì nhất định sẽ làm...
Xem thêm",[]
2858275791006048,"[AVEPOINT – DANANG]
“Dính cứng ngắc” với hệ tư tưởng AvePoint Đà Nẵng cùng các vị trí từ level intern/fresher - middle.
Nhiều đãi ngộ hấp dẫn:
🎧Thử việc full lương, BHXH ngay thời gian thử việc;
🎧Có cơ hội onsite tại Trung Quốc, Singapore,… ;
🎧Môi trường năng động, happy hour hàng tuần.
Những yêu cầu nhỏ xíu:
🕹Ưu tiên ứng viên có khả năng giao tiếp tiếng Anh, tiếng Trung hoặc tiếng Nhật;
🕹Kiến thức cơ bản về Software Testing, 𝐑𝐞𝐚𝐜𝐭𝐉𝐒/ .𝐍𝐞𝐭/ C#;
🕹Có thể làm việc full-time;
Hãy inbox mình liền tay để nhận những chiếc JD hoặc gửi CV vào email: alyx.pham@avepoint.com nhé!!",[]
,"/ 𝑺𝒌𝒚𝒘𝒐𝒓𝒅 /
PISTANTHROPHOBIA
- Sợ phải tin tưởng vì nỗi ám ảnh quá lớn trong cuộc tình đã qua
#skybooks #skyword",[]
2860731777427116,"Hà Tĩnh, tuyển thiết kế UI/Ux, tester KN>1 năm, LH :0949171916 (zalo)",[]
,"“không ai sai cả, chỉ là tình yêu không còn vừa vặn…?”
Ảnh phim: Jung In (2022)",[]
2701867429980219,"#wearetuyendung Nhà phát triển Java 📢📢📢
Trở thành Nhà phát triển Java tại FPT Software với mức lương hấp dẫn và phúc lợi toàn diện:
✅ Mức lương hấp dẫn lên đến 2000 đô la
✅Chính sách hỗ trợ vay mua nhà, đất, mua ô tô
✅ Ưu đãi học phí cho các bé tại trường FPT
✅ Bảo hiểm FPT Care cao cấp cho nhân viên và gia đình
✅ Cơ hội tại chỗ tại các chi nhánh FPT Software ở nước ngoài
✅ Gói di dời lên đến 100 triệu đồng cho ứng viên IT cao cấp di dời từ Hà Nội/TP Hồ Chí Minh vào Đà Nẵng
Hồ sơ ứng viên Java lý tưởng:
✅ Tối thiểu 2 năm kinh nghiệm làm Nhà phát triển JAVA
✅ Kiến thức vững vàng với Java Core
✅ Kinh nghiệm trong các dự án Ứng dụng Web Java
✅ Trải nghiệm làm việc với Spring framework - Spring Boot, Spring Data JPA, JDBC Template
✅Kiến thức cơ bản với SQL, thiết kế cơ sở dữ liệu
✅Trải nghiệm thiết kế và phát triển API REST
✅Trải nghiệm làm việc với Git, Git flow
✅Giỏi giao tiếp tiếng anh
Đừng bỏ lỡ cơ hội này! Ứng tuyển ngay bằng cách gửi CV của bạn đến email/skype: chautd1@fpt.com và bảo vệ tấm vé sự nghiệp của bạn ngay hôm nay!
Được dịch từ Tiếng Anh",[]
,"Happy happy new year !!!
Chúc cả nhà năm mới cung hỉ phát tài, phát tài, PHÁT TÀI 🫶🏻
🧧https://lixi.momo.vn/lixi/4r6dDagXDQEP6Z9",[]
2622792804554349,"🔥🔥🔥 [Đà Nẵng] Khởi động chương trình đào tạo và phát triển sinh viên mới tốt nghiệp tại ABeam Consulting Việt Nam - đợt 2 năm 2023
Đối tượng: sinh viên mới tốt nghiệp hoặc chuẩn bị tốt nghiệp các ngành liên quan đến CNTT và có thể làm việc toàn thời gian tại Đà Nẵng từ tháng 07/2023
Vị trí: ERP Developer
Thời gian làm việc: thứ 2 - thứ 6
Phúc lợi
100% lương trong 2 tháng thử việc
Tham gia các khóa đào tạo từ cơ bản đến chuyên sâu để trở thành developer hệ thống ERP chuyên nghiệp
Tham gia các khóa đào tạo chung về chuyển đổi số và các kỹ năng cần thiết trong lĩnh vực tư vấn chuyển đổi số
Trở thành nhân viên chính thức của công ty sau 2 tháng thử việc
Thưởng 2 lần/năm, thưởng tết nguyên đán
Bảo hiểm sức khỏe cao cấp cho cá nhân và người thân, tiêm ngừa cúm miễn phí hàng năm
Được trang bị laptop cao cấp, phụ cấp công việc hàng tháng
Được tài trợ thi và nhận chứng chỉ Toeic chính thức
Môi trường làm việc trẻ trung, chuyên nghiệp, năng động; nhiều hoạt động ngoại khóa cho nhân viên
5. Cách thức apply
Gửi CV và phỏng vấn nhanh (bằng tiếng Anh) qua đường link: 
https://abeam.hirevue.com/signup/ANn4B86nssAETKeTnFV5KD/
Hoặc quét mã QR trên hình ảnh bên dưới
6. Thời gian dự kiến bắt đầu: 07/2023
Các bạn có câu hỏi hoặc thắc mắc vui lòng liên lạc qua email: lvo@abeam.com hoặc inbox để biết thêm chi tiết.
#newgraduates #IT #ITfresher #freshgraduate #recruitment #developer",[]
,Hời ơi đáng yêu đáng yêu lắm lắm luôn ý.😍😍,[]
2860431074123853,"GẶP GỠ CHUYÊN GIA HÀNG ĐẦU TRONG NGÀNH AUTOMOTIVE: TĂNG TỐC VÀO TƯƠNG LAI CÙNG NHỮNG BÍ KÍP “TUYỆT TECH” GIÚP BẠN BIẾN ĐAM MÊ THÀNH SỰ NGHIỆP MƠ ƯỚC
🔗 Đăng ký ngay: https://bit.ly/Automotive_TechTalk
Khám phá profile thật “WOW” của các diễn giả góp mặt tại Tech Talk “Driving into the Future: Accelerating Software Defined Vehicle” - những người tiên phong nắm bắt xu hướng công nghệ SDV của thế giới tại Việt Nam, dẫn dắt thành công hàng loạt dự án quốc tế và không ngừng đào tạo những đội ngũ kỹ sư kế thừa tinh nhuệ trong ngành công nghệ ô tô tại FPT Software:
🌟 Anh Vũ Tuấn Mạnh, Chief Delivery Officer, FPT Automotive: Từ cựu sinh viên Đại học Bách Khoa Hà Nội đến CDO tại FPT Automotive, anh Mạnh sẽ mang đến câu chuyện đầy cảm hứng về hành trình 20 năm chinh phục thế giới công nghệ với những dự án lớn cùng với khách hàng toàn cầu, đồng thời chia sẻ góc nhìn chuyên sâu về cơ hội phát triển và hướng đi sắp tới của ngành
🌟 Anh Tống Văn Linh, Phó giám đốc Trung tâm phát triển phần mềm In-Vehicle Infotainment, FPT Automotive:
▪️ 13 năm kinh nghiệm thực chiến trong ngành Automotive, anh Linh là “tổng chỉ huy"" của hàng loạt dự án triệu đô với quy mô lớn và khó của FPT Software
▪️ Chuyên gia cao cấp về kỹ năng C/C++, QT, tác giả của nhiều bài viết công nghệ trên hệ thống Codelearn
▪️ Đào tạo hàng trăm fresher, xây dựng đội ngũ In-Vehicle Infotainment (IVI) Đà Nẵng lên con số 100, góp phần tăng trưởng 200% về nhân sự và doanh thu cho đơn vị I-VI Đà Nẵng
🌟 Anh Mai Anh Thắng: Phó giám đốc Trung tâm phát triển Phần mềm Automotive Platform Solution, FPT Automotive
▪️ 9 năm kinh nghiệm trong lĩnh vực phát triển toàn bộ Vòng đời Phần mềm cho Ô tô và Hệ thống nhúng, nhiều năm kinh nghiệm về các công nghệ SCA, Autosar, Aspice, An toàn chức năng, An toàn thụ động, Phát triển tự động hóa
▪️ Top 20 Trạng FPT 2023; Quán quân cuộc thi Nhà Quản trị dự án tài năng - PM Contest 2022 của FPT Software
🌟 Anh Huỳnh Thanh Bình: Model Based Development Manager, FPT Automotive
▪️ Gần 10 năm kinh nghiệm trong lĩnh vực Automotive, với nền tảng vững chắc về Model Based Development, anh Bình là người tiên phong mở ra hướng đi mới cho đơn vị với việc xây dựng team Model-based design, gặt hái nhiều thành công lớn trong dự án với khách hàng Hàn Quốc
▪️ Top 100 cá nhân xuất sắc nhất FPT Software 2022
ĐĂNG KÝ THAM GIA Tech Talk “Driving into the Future: Accelerating Software Defined Vehicle” NGAY HÔM NAY để nắm lấy cơ hội được truyền cảm hứng và định hình tương lai của chính mình cùng 4 diễn giả cực xịn của FPT Software bạn nhé!
Thông tin sự kiện:
📅 Thời gian: 9:00-11:30, Thứ 7 ngày 30/03/2024
📍 Địa điểm: Khách sạn New Orient, 20 Đống Đa, phường Thuận Phước, Quận Hải Châu, thành phố Đà Nẵng
🔗 Đăng ký ngay: https://bit.ly/Automotive_TechTalk
✅ Lưu ý: Số lượng giới hạn cho 150 bạn đăng ký đầu tiên!
-----
#FPTSoftware #FPTAutomotive #SoftwareDefinedVehicle #SDV #AcceleratingSDV",[]
,"[14.11.2024] @登陆计划 - TransFormProject update Douyin:
Bé phù thủy nhỏ của nhà Hufflepuff đến đây ~
-
©️: 登陆计划 - TransFormProject
==================
🦈 from tvhp • yyh
🦈 vui lòng không reup",[]
2860225747477719,"Chào mọi người, em là sinh viên mới ra trường, hiện đang tìm kiếm việc làm, do chưa có kinh nghiệm nên không biết có Công Ty tuyển không ạ? Em làm bên mảng ReactJS dù chưa được cứng tay lắm do mới bắt đầu học, còn về dự án thì em có làm được 1 dự án web xem phim nhỏ bằng PHP. Mong mọi người giúp đỡ !!!",[]
,"[ TIKTOK | 2024.02.06 ] KẾ HOẠCH HẠ CÁNH - TRANSFORM PROJECT UPDATE
Cute 😍
-------------------------
❥ Credit: 登陆计划-TransFormProject
❥ Reup by: 「Polaris' 0430」VNFP",[]
2860154704151490,"Nanobyte tuyển Remote ANDROID Developer
JD: https://drive.google.com/file/d/1-c1cD_A2IT_84C5S-az_QzPOgyuJx9K9/view",[]
,"Lần đầu ăn chân gà quán nhậu phu nhân nhà giàu còn bỡ ngỡ
Xem nhiều Chương trình và Phim hấp dẫn có bản quyền chính thức tại DANET - Dịch vụ cung cấp nội dung theo yêu cầu của BHD
#AvengersSocialClub #CauLacBoBaoThu",[]
2860331314133829,"Chào anh/chị ạ, có công ty nào đang cần tuyển content Marketing không ạ? Em có kinh nghiệm và muốn thử sức làm trong môi trường công nghệ. Em cảm ơn",[]
,":vv cha con liền tâm
#tieucaca",[]
2858196957680598,"Tìm kiếm - Nhà phát triển trò chơi cao cấp (Cocos) - Tăng $2200 Tổng
Xin chào các tài năng, Fetch rất vui mừng thông báo rằng chúng tôi đang tìm kiếm Kỹ sư #Game #Cocos cho khách hàng của chúng tôi, làm việc với đội ngũ nước ngoài.
Bạn nào quan tâm đến vị trí này thì tham khảo thông tin ngắn gọn dưới đây và liên hệ mình nhé.
- Tối thiểu 5 năm kinh nghiệm trong phát triển trò chơi, với ít nhất 3 năm tập trung vào các dự án dựa trên Cocos.
- Thông thạo Cocos2d-x hoặc Cocos Creator, với một danh mục các trò chơi được phát hành để giới thiệu.
- Kỹ năng lập trình mạnh mẽ bằng C++, JavaScript, hoặc các ngôn ngữ có liên quan khác được sử dụng trong phát triển Cocos.
- Làm quen với điện thoại di động (iOS và Android) và phát triển trò chơi trên máy tính.
- Hiểu về các nguyên tắc phát triển trò chơi 2D và 3D, bao gồm vật lý, hoạt hình và AI.
Một lợi thế lớn cần có:
- Trải nghiệm với các trò chơi theo tỷ lệ
- Kinh nghiệm phát triển trò chơi mạng (nhiều người chơi).
- Kiến thức về các ngôn ngữ lập trình bổ sung (Python, Lua,... ).
JD: https://bit.ly/3V5xH6o
---
Hãy liên hệ trực tiếp với tôi qua Skype: thiminh0706@gmail.com hoặc Mail: minhdoan@fetch.tech
Được dịch từ Tiếng Anh",[]
,"Anh Hiên đang học để thi bằng lái xe rồi đấy, em Tường ngồi cạnh ôm vai anh nhìn anh học, thỉnh thoảng còn ghẹo anh nữa cơ.
Ờm ngày trước em Tường kể có lần staff rủ Hiên thử lái xe điện, Hiên Hiên đạp ga một cái lao vút đi luôn, staff bên cạnh vội vàng đạp phanh, nên em ta bảo muốn xem anh Hiên...
Xem thêm",[]
2823061017860859,"[ĐÀ NẴNG - AVEPOINT VIỆT NAM]
Hình ảnh đồng nghiệp tương lai của các bạn đâu đây 😂
Apply và process trước tết, ăn no cái bụng ra tết đi làm nè mn ơiiii

👉 𝑶𝒑𝒆𝒏 𝒇𝒐𝒓 𝑨𝒍𝒍 𝒍𝒆𝒗𝒆𝒍 (𝑰𝒏𝒕𝒆𝒓𝒏 𝒇𝒖𝒍𝒍𝒕𝒊𝒎𝒆 - 𝑴𝒊𝒅𝒅𝒍𝒆)
📌 𝐃𝐞𝐯𝐎𝐩𝐬 𝐄𝐧𝐠𝐢𝐧𝐞𝐞𝐫
📌 𝐅𝐫𝐨𝐧𝐭𝐞𝐧𝐝 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐞𝐫 (𝐑𝐞𝐚𝐜𝐭𝐉𝐒)
📌 𝐁𝐚𝐜𝐤𝐞𝐧𝐝 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐞𝐫 (.𝐍𝐞𝐭, 𝐯𝐚̂̃𝐧 𝐩𝐫𝐞𝐟𝐞𝐫 𝐜𝐚́𝐜 𝐛𝐚̣𝐧 𝐜𝐨𝐝𝐞 𝐉𝐚𝐯𝐚 𝐦𝐨𝐯𝐞 𝐪𝐮𝐚 𝐧𝐡𝐚)
📌 Có khả năng giao tiếp tiếng Anh/ Tiếng Trung là điểm cộng ^^
☘️ Benefits:
- Thử việc full lương
- 12 ngày phép năm
- BHXH full lương và đóng luôn trong thời gian thử việc
- Review lương 2 lần/năm
- Xét thưởng cuối năm theo KPI
- Có cơ hội đi onsite Singapore, Trung Quốc
- Cung cấp laptop và thiết bị làm việc
- Được làm việc và training với các chuyên gia Trung Quốc,...
☘️ Office: VTC Academy building, 130 Điện Biên Phủ, Thanh Khê, ĐN
☘️ Contact me:
- Zalo: 0905937140 or FB Messenger
- CV gửi về: Sandra.nguyen@avepoint.com
HR mở box nhận CV sỉ lẻ từ các bạn nhaaa ^^",[]
,"""Chaengie của chúng mình, hãy làm tất cả những gì mà cậu muốn nhé"" đồ đó 💁‍♀️💁‍♀️💁‍♀️",[]
2860216917478602,"Cơ hội tham gia dự án outsource dành cho Freelancer trên Hatonet.vn
- Dễ Dàng Tiếp Cận Cơ Hội Việc Làm
- Tìm kiếm công việc phù hợp với kỹ năng và sở thích của mình mà không gặp rào cản địa lý.
- Tìm Kiếm Dự Án Theo Kỹ Năng, tối ưu hóa cơ hội thành công và tăng thu nhập.
- Trực tiếp làm việc với khách hàng
- Đội ngũ hỗ trợ kết nối đảm bảo
____________________________
Zalo : https://zalo.me/hatonet
Hotline : 0888083169
Link đăng ký: https://hatonet.vn/dang-ky/freelance?aff=hoangth
Website: https://hatonet.vn/
#hatonet #staffing #IT #onsite #remote",[]
,"Nguyện đem giấu hết mấy miếng keo dính chuột của ba để rước em Gia Huy này về nhà 😍
#TF家族
#左航ZH #ZuoHang #TảHàng
#SpaceStar",[]
2857586094408351,"Đà Nẵng - Tuyển .NET từ 6 tháng kinh nghiệm, 13-14 tháng lương + thưởng dự án. Làm việc từ t2-t6. Chi tiết inbox ạ",[]
,"Tính ra bảy nhóc nhà mình có mỗi Đinh Hạ ăn chua là giỏi thôi còn lại bé nào bé nấy ngậm thôi đã thở meme rồi 🤣
🍒yêu thích hoa quả thuộc team 1, 🌙 căm thù trái cây thuộc team 2.
Còn các nàng thì sao, về team nào nè 😁
#cre_tiktok_smileytnt",[]
2860199090813718,"Xin chào mọi người, em đang là sinh viên, có tự tạo 1 web SAAS
Hiện đã chạy được 5 tháng và doanh thu tiến triển tốt, tháng 2 vừa rồi doanh thu ~20tr với >200 đơn
Nhưng về tech thì chỉ có em, còn sales thì vài bạn làm onl
Mọi người có thể hướng dẫn, gợi ý em cách tìm mentor, hoặc network với ai đó bên startup có thể xem qua mô hinh của em để liệu có thể phát triển hơn không, em mong tìm đc network ở Đà nẵng ạ, em cảm ơn.",[]
post_id,content,images
post_id,content,images
post_id,content,images
post_id,content,images
post_id,content,images
2861071620726465,"🔥 𝐍𝐚𝐧𝐨𝐛𝐲𝐭𝐞 𝐓𝐮𝐲𝐞̂̉𝐧 𝐃𝐮̣𝐧𝐠 REMOTE ANDROID Developer
𝐶ℎ𝑢́𝑛𝑔 𝑡𝑜̂𝑖 đ𝑎𝑛𝑔 𝑡𝑖̀𝑚 𝑘𝑖𝑒̂́𝑚 𝑚𝑜̣̂𝑡 𝐴𝑛𝑑𝑟𝑜𝑖𝑑 𝐷𝑒𝑣𝑒𝑙𝑜𝑝𝑒𝑟 𝑙𝑒𝑣𝑒𝑙 𝐽𝑢𝑛𝑖𝑜𝑟/𝑀𝑖𝑑𝑑𝑙𝑒 𝑙𝑎̀𝑚 𝑣𝑖𝑒̣̂𝑐 𝑅𝑒𝑚𝑜𝑡𝑒 𝐹𝑢𝑙𝑙𝑡𝑖𝑚𝑒
🎯 𝐌𝐨̂ 𝐭𝐚̉ 𝐜𝐨̂𝐧𝐠 𝐯𝐢𝐞̣̂𝐜:
𝑇ℎ𝑎𝑚 𝑔𝑖𝑎 𝑐𝑎́𝑐 𝑑𝑢̛̣ 𝑎́𝑛 𝑝ℎ𝑎́𝑡 𝑡𝑟𝑖𝑒̂̉𝑛 𝑢̛́𝑛𝑔 𝑑𝑢̣𝑛𝑔 𝑡𝑟𝑒̂𝑛 ℎ𝑒̣̂ đ𝑖𝑒̂̀𝑢 ℎ𝑎̀𝑛ℎ 𝐴𝑁𝐷𝑅𝑂𝐼𝐷, 𝑏𝑎𝑜 𝑔𝑜̂̀𝑚:
• Phân tích và phát triển các ứng dụng trên nền tảng Android.
• Phối hợp với nhóm thiết kế để xác định các tính năng của ứng dụng.
• Đảm bảo chất lượng và hiệu suất của ứng dụng theo thông số kỹ thuật.
• Xác định các vấn đề tiềm ẩn và giải quyết các tắc nghẽn ứng dụng.
• Sửa lỗi ứng dụng trước khi phát hành chính thức.
• Thiết kế và triển khai các bản cập nhật ứng dụng.
👉 𝐁𝐞𝐧𝐞𝐟𝐢𝐭𝐬:
- Làm việc Remote Fulltime
- Thời gian làm việc linh hoạt (chỉ cần đảm bảo 40h/tuần)
- Lương up to 25M
- Review tăng lương định kỳ 2 lần/năm theo năng lực năm.
- Được tham gia các hoạt động team building, cắm trại hàng năm.
- Hưởng các chính sách ưu đãi mua hàng dành riêng cho nhân viên
- Môi trường làm việc trẻ trung, năng động, vui vẻ.
🎯 𝐗𝐞𝐦 𝐲𝐞̂𝐮 𝐜𝐚̂̀𝐮 𝐜𝐡𝐢 𝐭𝐢𝐞̂́𝐭 𝐨̛̉ 𝐉𝐨𝐛 𝐝𝐞𝐬𝐜𝐫𝐢𝐩𝐭𝐢𝐨𝐧:
https://drive.google.com/file/d/1-c1cD_A2IT_84C5S-az_QzPOgyuJx9K9/view
👉 𝐂𝐚́𝐜𝐡 𝐭𝐡𝐮̛́𝐜 𝐮̛́𝐧𝐠 𝐭𝐮𝐲𝐞̂̉𝐧:
Vui lòng gửi CV của bạn về email: 𝐡𝐫@𝐧𝐚𝐧𝐨𝐛𝐲𝐭𝐞𝐥𝐭𝐝.𝐜𝐨𝐦
#AndroidDev #NanobyteLtd #remotefulltime",[]
2860805674086393,"Công ty IT vừa thành lập nửa năm cần tuyển key member chuyên Web develop!!
Lương upto 40M, lương tháng 13, thưởng theo năng lực.",[]
2860731854093775,"Hôm nay trời nắng, cty mình cần gấp 2 bạn frontend dev và backend dev remote.
>6 tháng kinh nghiệm.
Lương thỏa thuận",[]
2860903027409991,"[PICON TECHNOLOGY - CHÚNG MÌNH TÌM UX/UI DESIGNER INTERN] 💌

🌈 Với rất nhiều dự án Web, mobile, chúng tớ đang cần tuyển thêm thành viên gia nhập vào gia đình Picon để cùng phát triển.

👉 Vị trí tuyển dụng:

      • UX/UI Designer Intern

👉 Quyền lợi được hưởng:

     • Làm việc từ 9:00 AM - 6:00 PM (Linh hoạt thời gian miễn đảm bảo năng suất làm việc), nghỉ thứ 7 và chủ nhật.

     • Được hưởng trợ cấp thực tập, được training và có cơ hội trở thành nhân viên chính thức nếu có năng lực.

     • Được hưởng các chính sách của công ty.

✨ Inbox Mình Ngay - Nhận JD Liền Tay

✨ Gửi CV và Portfolio với tiêu đề ỨNG TUYỂN [TÊN VỊ TRÍ ỨNG TUYỂN] - [HỌ VÀ TÊN] đến địa chỉ email: anh.ltm@picontechnology.com

-------------------------------------

𝐏𝐈𝐂𝐎𝐍 𝐓𝐄𝐂𝐇𝐍𝐎𝐋𝐎𝐆𝐘

🌐 https://picontechnology.com/

📢 https://www.facebook.com/picontechnology

🏢 Địa chỉ: 15 Lê Quang Hòa, Hoà Xuân, Cẩm Lệ, Đà Nẵng, Việt Nam

📩 anh.ltm@picontechnology.com  ",[]
2861061440727483,ĐN- bên em dự án lớn tuyển dev C/C++Software Engineer trên 4 năm knTA. ib em nhận jd chi tiết nhé.,[]
2861058810727746,"(TP Huế) Tuyển
C/C++ or Python or Swift dev ~50tr:
từ 2 năm kn",[]
2819460794887548,"Đà Nẵng tuyển
IT COMTOR
Tiếng Nhật N1, CÓ kn ~35tr hoặc KO kn ~25tr",[]
2861052230728404,"1. Job Remote Fulltime - Senior Front-End Developer (Next.JS) – Upto 3000 – 4+YOE Sr FE with Next.JS, Experience with Rust (Particularly Solana) - Fluent English
__
2. Job Hybrid HCM - Blockchain Developer (Rust) for Solana Smart Contract – 4+YOE – English Basic
__
3. Remote Fulltime - Principal Unreal Engineer – Upto 7000 - 10+YOE game’s development, 4+YOE creating real-time AAA 3D – Fluent English
--
Connect Zalo: 0396739595
Hoặc IB mình để biết thêm thông tin chi tiết nhé",[]
2861045630729064,"Đà Nẵng tìm gấp
PHP/ C++ WITH GOOD ENG
level middle
Upto 30M+14 tháng lương+ bonus dự án+16M thưởng cố định hằng năm
Ib em nhận job nhé ạ",[]
2858275791006048,"[AVEPOINT – DANANG]
“Dính cứng ngắc” với hệ tư tưởng AvePoint Đà Nẵng cùng các vị trí từ level intern/fresher - middle.
Nhiều đãi ngộ hấp dẫn:
🎧Thử việc full lương, BHXH ngay thời gian thử việc;
🎧Có cơ hội onsite tại Trung Quốc, Singapore,… ;
🎧Môi trường năng động, happy hour hàng tuần.
Những yêu cầu nhỏ xíu:
🕹Ưu tiên ứng viên có khả năng giao tiếp tiếng Anh, tiếng Trung hoặc tiếng Nhật;
🕹Kiến thức cơ bản về Software Testing, 𝐑𝐞𝐚𝐜𝐭𝐉𝐒/ .𝐍𝐞𝐭/ C#;
🕹Có thể làm việc full-time;
Hãy inbox mình liền tay để nhận những chiếc JD hoặc gửi CV vào email: alyx.pham@avepoint.com nhé!!",[]
